"FoodId"|"FdGrp_Desc"|"FdGrp_Cd"|"Long_Desc"|"Amount"|"Msre_Desc"|"Gm_Wgt"|"msre"|"Calories"|"Protein"|"Fat"|"Carbohydrates"
"137"|"Fast Foods"|"2100"|"ARBY'S, roast beef sandwich, classic"|"1"|"sandwich"|"149"|"1 sandwich"|"242"|"15.17"|"10.300000000000001"|"22.210000000000001"
"138"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Chocolate Chip Ice Box"|"1"|"serving"|"24"|"1 serving"|"497"|"4.2800000000000002"|"24.399999999999999"|"65.019999999999996"
"139"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Coconut Macaroon"|"1"|"serving"|"22"|"1 serving"|"460"|"3.02"|"22.550000000000001"|"61.229999999999997"
"140"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Date Filled Oatmeal"|"1"|"serving"|"25"|"1 serving"|"400"|"4.6699999999999999"|"12.050000000000001"|"68.159999999999997"
"141"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Dutch Cocoa"|"1"|"serving"|"24"|"1 serving"|"431"|"4.5"|"14.99"|"69.439999999999998"
"142"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Frosty Lemon"|"1"|"serving"|"26"|"1 serving"|"430"|"4.4100000000000001"|"17.109999999999999"|"64.780000000000001"
"143"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Iced Molasses"|"1"|"serving"|"28"|"1 serving"|"420"|"3.5"|"14.43"|"69.120000000000005"
"144"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Iced Oatmeal"|"1"|"serving"|"28"|"1 serving"|"435"|"4.8899999999999997"|"16.530000000000001"|"66.760000000000005"
"145"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Molasses"|"1"|"serving"|"26"|"1 serving"|"403"|"4.25"|"12.06"|"69.409999999999997"
"146"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Oatmeal"|"1"|"serving"|"25"|"1 serving"|"421"|"5.4800000000000004"|"14.08"|"68.170000000000002"
"147"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Oatmeal Raisin"|"1"|"serving"|"26"|"1 serving"|"406"|"5.1699999999999999"|"12.08"|"69.269999999999996"
"148"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Old Fashioned Molasses"|"1"|"serving"|"26"|"1 serving"|"406"|"4.2699999999999996"|"11.83"|"70.549999999999997"
"149"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Old Fashioned Windmill Cookies"|"1"|"serving"|"20"|"1 serving"|"468"|"5.1699999999999999"|"17.550000000000001"|"72.230000000000004"
"150"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Peanut Butter"|"1"|"serving"|"21"|"1 serving"|"480"|"9"|"24.280000000000001"|"58.479999999999997"
"151"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Raspberry Filled"|"1"|"serving"|"25"|"1 serving"|"400"|"4.3499999999999996"|"13.26"|"65.920000000000002"
"152"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Reduced Fat Ginger Snaps"|"1"|"serving"|"32"|"1 serving"|"424"|"4.6699999999999999"|"11.140000000000001"|"76.230000000000004"
"153"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Strawberry Filled"|"1"|"serving"|"25"|"1 serving"|"400"|"4.3499999999999996"|"13.26"|"65.920000000000002"
"154"|"Baked Products"|"1800"|"ARCHWAY Home Style Cookies, Sugar Free Oatmeal"|"1"|"serving"|"24"|"1 serving"|"442"|"5.54"|"20.920000000000002"|"67.200000000000003"
"155"|"Vegetables and Vegetable Products"|"1100"|"Arrowhead, cooked, boiled, drained, with salt"|"1"|"corm, medium"|"12"|"1 corm, medium"|"78"|"4.4900000000000002"|"0.10000000000000001"|"16.140000000000001"
"156"|"Vegetables and Vegetable Products"|"1100"|"Arrowhead, cooked, boiled, drained, without salt"|"1"|"medium"|"12"|"1 medium"|"78"|"4.4900000000000002"|"0.10000000000000001"|"16.140000000000001"
"157"|"Vegetables and Vegetable Products"|"1100"|"Arrowhead, raw"|"1"|"large"|"25"|"1 large"|"99"|"5.3300000000000001"|"0.28999999999999998"|"20.23"
"158"|"Cereal Grains and Pasta"|"2000"|"Arrowroot flour"|"1"|"cup"|"128"|"1 cup"|"357"|"0.29999999999999999"|"0.10000000000000001"|"88.150000000000006"
"159"|"Vegetables and Vegetable Products"|"1100"|"Arrowroot, raw"|"1"|"cup, sliced"|"120"|"1 cup, sliced"|"65"|"4.2400000000000002"|"0.20000000000000001"|"13.390000000000001"
"160"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), cooked, boiled, drained, with salt"|"1"|"artichoke, medium"|"120"|"1 artichoke, medium"|"51"|"2.8900000000000001"|"0.34000000000000002"|"11.390000000000001"
"161"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), cooked, boiled, drained, without salt"|"1"|"artichoke, medium"|"120"|"1 artichoke, medium"|"53"|"2.8900000000000001"|"0.34000000000000002"|"11.949999999999999"
"162"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt"|"1"|"cup"|"168"|"1 cup"|"45"|"3.1099999999999999"|"0.5"|"9.1799999999999997"
"163"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt"|"1"|"cup"|"168"|"1 cup"|"45"|"3.1099999999999999"|"0.5"|"9.1799999999999997"
"164"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), frozen, unprepared"|"0.33000000000000002"|"package"|"84"|"0.33 package"|"38"|"2.6299999999999999"|"0.42999999999999999"|"7.75"
"165"|"Vegetables and Vegetable Products"|"1100"|"Artichokes, (globe or french), raw"|"1"|"artichoke, medium"|"128"|"1 artichoke, medium"|"47"|"3.27"|"0.14999999999999999"|"10.51"
"166"|"Baked Products"|"1800"|"Artificial Blueberry Muffin Mix, dry"|"1"|"muffin"|"31"|"1 muffin"|"407"|"4.7000000000000002"|"8.6999999999999993"|"77.450000000000003"
"167"|"Vegetables and Vegetable Products"|"1100"|"Arugula, raw"|"1"|"leaf"|"2"|"1 leaf"|"25"|"2.5800000000000001"|"0.66000000000000003"|"3.6499999999999999"
"168"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, canned, drained solids"|"1"|"cup"|"242"|"1 cup"|"19"|"2.1400000000000001"|"0.65000000000000002"|"2.46"
"169"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, canned, no salt added, solids and liquids"|"0.5"|"cup"|"122"|"0.5 cup"|"15"|"1.8"|"0.17999999999999999"|"2.48"
"170"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, canned, regular pack, solids and liquids"|"0.5"|"cup"|"122"|"0.5 cup"|"15"|"1.8"|"0.17999999999999999"|"2.48"
"171"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, cooked, boiled, drained"|"0.5"|"cup"|"90"|"0.5 cup"|"22"|"2.3999999999999999"|"0.22"|"4.1100000000000003"
"172"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, cooked, boiled, drained, with salt"|"0.5"|"cup"|"90"|"0.5 cup"|"22"|"2.3999999999999999"|"0.22"|"4.1100000000000003"
"173"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, frozen, cooked, boiled, drained, with salt"|"1"|"cup"|"180"|"1 cup"|"18"|"2.9500000000000002"|"0.41999999999999998"|"1.9199999999999999"
"174"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, frozen, cooked, boiled, drained, without salt"|"1"|"cup"|"180"|"1 cup"|"18"|"2.9500000000000002"|"0.41999999999999998"|"1.9199999999999999"
"175"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, frozen, unprepared"|"4"|"spears"|"58"|"4 spears"|"24"|"3.23"|"0.23000000000000001"|"4.0999999999999996"
"176"|"Vegetables and Vegetable Products"|"1100"|"Asparagus, raw"|"1"|"cup"|"134"|"1 cup"|"20"|"2.2000000000000002"|"0.12"|"3.8799999999999999"
"177"|"Baked Products"|"1800"|"AUSTIN, Cheddar Cheese on Cheese Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"494"|"7.5"|"24.899999999999999"|"60"
"178"|"Baked Products"|"1800"|"AUSTIN, Cheddar Cheese on Cheese Crackers, sandwich-type, reduced fat"|"1"|"package"|"36"|"1 package"|"461"|"7.7999999999999998"|"17.5"|"68"
"179"|"Baked Products"|"1800"|"AUSTIN, Cheddar Cheese on Wafer Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"489"|"7.7999999999999998"|"23"|"62.600000000000001"
"180"|"Baked Products"|"1800"|"AUSTIN, Cheddar Cheese on Wheat Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"495"|"7.9000000000000004"|"24.5"|"61.399999999999999"
"181"|"Baked Products"|"1800"|"AUSTIN, Chocolatey Peanut Butter Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"479"|"7.7000000000000002"|"20.800000000000001"|"66.200000000000003"
"182"|"Baked Products"|"1800"|"AUSTIN, Grilled Cheese on Wafer Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"493"|"7.9000000000000004"|"23.800000000000001"|"62"
"183"|"Baked Products"|"1800"|"AUSTIN, PB & J Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"484"|"7.5999999999999996"|"21.699999999999999"|"65.700000000000003"
"184"|"Baked Products"|"1800"|"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"492"|"10.800000000000001"|"24.5"|"59"
"185"|"Baked Products"|"1800"|"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type, reduced fat"|"1"|"package"|"36"|"1 package"|"461"|"9.6999999999999993"|"17.899999999999999"|"66.299999999999997"
"186"|"Baked Products"|"1800"|"AUSTIN, Peanut Butter on Toasty Crackers, sandwich-type"|"1"|"package"|"39"|"1 package"|"489"|"10.6"|"23.800000000000001"|"60.200000000000003"
"187"|"Baked Products"|"1800"|"AUSTIN, Peanut Butter on Toasty Crackers, sandwich-type, reduced fat"|"1"|"package"|"36"|"1 package"|"463"|"9.5"|"18"|"67.200000000000003"
"188"|"Fruits and Fruit Juices"|"0900"|"Avocados, raw, all commercial varieties"|"1"|"cup, cubes"|"150"|"1 cup, cubes"|"160"|"2"|"14.66"|"8.5299999999999994"
"189"|"Fruits and Fruit Juices"|"0900"|"Avocados, raw, California"|"1"|"cup, pureed"|"230"|"1 cup, pureed"|"167"|"1.96"|"15.41"|"8.6400000000000006"
"190"|"Fruits and Fruit Juices"|"0900"|"Avocados, raw, Florida"|"1"|"cup, pureed"|"230"|"1 cup, pureed"|"120"|"2.23"|"10.06"|"7.8200000000000003"
"191"|"Baby Foods"|"0300"|"Baby food, fortified cereal bar, fruit filling"|"1"|"bar"|"19"|"1 bar"|"344"|"5.4299999999999997"|"5.2999999999999998"|"68.629999999999995"
"192"|"Baby Foods"|"0300"|"Babyfood, apple yogurt dessert, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"96"|"0.80000000000000004"|"1.6000000000000001"|"19.5"
"193"|"Baby Foods"|"0300"|"Babyfood, apple-banana juice"|"1"|"fl oz"|"31.199999999999999"|"1 fl oz"|"51"|"0.20000000000000001"|"0.10000000000000001"|"12.300000000000001"
"194"|"Baby Foods"|"0300"|"Babyfood, apple-cranberry juice"|"1"|"fl oz"|"31.199999999999999"|"1 fl oz"|"46"|"0"|"0.02"|"11.49"
"195"|"Baby Foods"|"0300"|"Babyfood, apples with ham, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"62"|"2.6000000000000001"|"0.90000000000000002"|"10.9"
"196"|"Baby Foods"|"0300"|"Babyfood, apples, dices, toddler"|"1"|"oz"|"28.350000000000001"|"1 oz"|"51"|"0.20000000000000001"|"0.10000000000000001"|"12.1"
"197"|"Baby Foods"|"0300"|"Babyfood, Baby MUM MUM Rice Biscuits"|"4"|"biscuit"|"8"|"4 biscuit"|"391"|"12.5"|"0.87"|"83.209999999999994"
"198"|"Baby Foods"|"0300"|"Babyfood, baked product, finger snacks cereal fortified"|"1"|"cookie"|"1.7"|"1 cookie"|"421"|"6.4000000000000004"|"9.9000000000000004"|"76.680000000000007"
"199"|"Baby Foods"|"0300"|"Babyfood, banana apple dessert, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"68"|"0.29999999999999999"|"0.20000000000000001"|"16.300000000000001"
"200"|"Baby Foods"|"0300"|"Babyfood, banana juice with low fat yogurt"|"1"|"fl oz"|"31.5"|"1 fl oz"|"89"|"2.5"|"0.80000000000000004"|"17.539999999999999"
"201"|"Baby Foods"|"0300"|"Babyfood, banana no tapioca, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"91"|"1"|"0.20000000000000001"|"21.34"
"202"|"Baby Foods"|"0300"|"Babyfood, banana with mixed berries, strained"|"1"|"packet"|"99"|"1 packet"|"92"|"1.01"|"0.35999999999999999"|"21.309999999999999"
"203"|"Baby Foods"|"0300"|"Babyfood, beverage, GERBER GRADUATE FRUIT SPLASHERS"|"4"|"oz"|"113"|"4 oz"|"31"|"0"|"0"|"7.4000000000000004"
"204"|"Baby Foods"|"0300"|"Babyfood, carrots and beef, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"59"|"3.3999999999999999"|"2.5"|"5.7000000000000002"
"205"|"Baby Foods"|"0300"|"Babyfood, carrots, toddler"|"1"|"oz"|"28.350000000000001"|"1 oz"|"26"|"0.59999999999999998"|"0.29999999999999999"|"5.2300000000000004"
"206"|"Baby Foods"|"0300"|"Babyfood, cereal, barley, dry fortified"|"1"|"tbsp"|"2.3999999999999999"|"1 tbsp"|"376"|"13.199999999999999"|"6.5999999999999996"|"69.400000000000006"
"207"|"Baby Foods"|"0300"|"Babyfood, cereal, barley, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"84"|"3.73"|"3.2599999999999998"|"9.9399999999999995"
"208"|"Baby Foods"|"0300"|"Babyfood, cereal, brown rice, dry, instant"|"1"|"tbsp"|"3.7000000000000002"|"1 tbsp"|"406"|"8.6999999999999993"|"3"|"85.980000000000004"
"209"|"Baby Foods"|"0300"|"Babyfood, cereal, egg yolks and bacon, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"79"|"2.5"|"5"|"6.2000000000000002"
"210"|"Baby Foods"|"0300"|"Babyfood, cereal, high protein, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"111"|"8.6999999999999993"|"3.7999999999999998"|"11.6"
"211"|"Baby Foods"|"0300"|"Babyfood, cereal, high protein, with apple and orange, dry"|"1"|"tbsp"|"2.3999999999999999"|"1 tbsp"|"374"|"25.399999999999999"|"6.5"|"57.600000000000001"
"212"|"Baby Foods"|"0300"|"Babyfood, cereal, high protein, with apple and orange, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"112"|"6.9000000000000004"|"3.8999999999999999"|"13.4"
"213"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, dry fortified"|"1"|"tbsp"|"2.5"|"1 tbsp"|"399"|"6.6600000000000001"|"6.6600000000000001"|"78.209999999999994"
"214"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"96"|"4.1399999999999997"|"3.3799999999999999"|"12.300000000000001"
"215"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified"|"1"|"oz"|"28.350000000000001"|"1 oz"|"84"|"0.70999999999999996"|"0.51000000000000001"|"18.789999999999999"
"216"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, with applesauce and bananas, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"82"|"0.70999999999999996"|"0.51000000000000001"|"18.379999999999999"
"217"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, with bananas, dry"|"1"|"tbsp"|"2.5"|"1 tbsp"|"391"|"10.699999999999999"|"4.5999999999999996"|"77.099999999999994"
"218"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, with bananas, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"86"|"3.8199999999999998"|"3.46"|"10"
"219"|"Baby Foods"|"0300"|"Babyfood, cereal, mixed, with honey, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"115"|"5"|"3.6000000000000001"|"15.9"
"220"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, dry fortified"|"1"|"tbsp"|"3.2000000000000002"|"1 tbsp"|"394"|"10.99"|"6.3600000000000003"|"73.480000000000004"
"221"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"116"|"5"|"4.0999999999999996"|"15.300000000000001"
"222"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified"|"1"|"oz"|"28.350000000000001"|"1 oz"|"76"|"0.89000000000000001"|"0.89000000000000001"|"16.030000000000001"
"223"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with applesauce and bananas, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"75"|"0.89000000000000001"|"0.89000000000000001"|"15.619999999999999"
"224"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with bananas, dry"|"1"|"serving"|"15"|"1 serving"|"399"|"6.6699999999999999"|"6.6699999999999999"|"78.069999999999993"
"225"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with bananas, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"86"|"3.8199999999999998"|"3.46"|"10"
"226"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with honey, dry"|"1"|"tbsp"|"2.3999999999999999"|"1 tbsp"|"391"|"13.5"|"7"|"69.299999999999997"
"227"|"Baby Foods"|"0300"|"Babyfood, cereal, oatmeal, with honey, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"115"|"5"|"3.8999999999999999"|"15.300000000000001"
"228"|"Baby Foods"|"0300"|"Babyfood, cereal, rice with pears and apple, dry, instant fortified"|"1"|"serving"|"15"|"1 serving"|"389"|"6.5999999999999996"|"0.90000000000000002"|"88.5"
"229"|"Baby Foods"|"0300"|"Babyfood, cereal, Rice, dry, fortified"|"1"|"tbsp"|"2.5"|"1 tbsp"|"390"|"6.6500000000000004"|"2.1899999999999999"|"83.140000000000001"
"230"|"Baby Foods"|"0300"|"Babyfood, cereal, rice, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"85"|"3.4500000000000002"|"3.3799999999999999"|"10.31"
"231"|"Baby Foods"|"0300"|"Babyfood, cereal, rice, with applesauce and bananas, strained"|"1"|"tbsp"|"16"|"1 tbsp"|"80"|"1.2"|"0.40000000000000002"|"17.100000000000001"
"232"|"Baby Foods"|"0300"|"Babyfood, cereal, rice, with bananas, dry"|"1"|"tbsp"|"2.5"|"1 tbsp"|"404"|"8.6999999999999993"|"4.2000000000000002"|"79.900000000000006"
"233"|"Baby Foods"|"0300"|"Babyfood, cereal, rice, with bananas, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"86"|"3.5699999999999998"|"3.3199999999999998"|"10.49"
"234"|"Baby Foods"|"0300"|"Babyfood, cereal, rice, with honey, prepared with whole milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"115"|"3.8999999999999999"|"3.2999999999999998"|"17.100000000000001"
"235"|"Baby Foods"|"0300"|"Babyfood, cereal, whole wheat, with apples, dry fortified"|"0.5"|"oz"|"15"|"0.5 oz"|"402"|"6.5999999999999996"|"4.7999999999999998"|"83.200000000000003"
"236"|"Baby Foods"|"0300"|"Babyfood, cereal, with egg yolks, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"52"|"1.8999999999999999"|"1.8"|"7.0999999999999996"
"237"|"Baby Foods"|"0300"|"Babyfood, cereal, with egg yolks, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"51"|"1.8999999999999999"|"1.8"|"7"
"238"|"Baby Foods"|"0300"|"Babyfood, cereal, with eggs, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"58"|"2.2000000000000002"|"1.5"|"8"
"239"|"Baby Foods"|"0300"|"Babyfood, cherry cobbler, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"78"|"0.29999999999999999"|"0.10000000000000001"|"19.199999999999999"
"240"|"Baby Foods"|"0300"|"Babyfood, cookie, baby, fruit"|"1"|"cookie"|"8"|"1 cookie"|"435"|"6.7999999999999998"|"12.6"|"73.700000000000003"
"241"|"Baby Foods"|"0300"|"Babyfood, cookies"|"1"|"oz"|"28.350000000000001"|"1 oz"|"433"|"11.800000000000001"|"13.199999999999999"|"67.099999999999994"
"242"|"Baby Foods"|"0300"|"Babyfood, cookies, arrowroot"|"1"|"oz"|"28.350000000000001"|"1 oz"|"424"|"7.5999999999999996"|"10"|"75.400000000000006"
"243"|"Baby Foods"|"0300"|"Babyfood, corn and sweet potatoes, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"68"|"1.26"|"0.28000000000000003"|"15.23"
"244"|"Baby Foods"|"0300"|"Babyfood, crackers, vegetable"|"1"|"cracker"|"0.69999999999999996"|"1 cracker"|"477"|"8.4000000000000004"|"19.600000000000001"|"66.849999999999994"
"245"|"Baby Foods"|"0300"|"Babyfood, dessert, banana pudding, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"68"|"1"|"0.80000000000000004"|"14.140000000000001"
"246"|"Baby Foods"|"0300"|"Babyfood, dessert, banana yogurt, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"78"|"1.1000000000000001"|"0.52000000000000002"|"17.350000000000001"
"247"|"Baby Foods"|"0300"|"Babyfood, dessert, blueberry yogurt, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"77"|"0.5"|"0.69999999999999996"|"17.050000000000001"
"248"|"Baby Foods"|"0300"|"Babyfood, dessert, cherry vanilla pudding, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"69"|"0.20000000000000001"|"0.20000000000000001"|"18.399999999999999"
"249"|"Baby Foods"|"0300"|"Babyfood, dessert, cherry vanilla pudding, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"68"|"0.20000000000000001"|"0.29999999999999999"|"17.800000000000001"
"250"|"Baby Foods"|"0300"|"Babyfood, dessert, custard pudding, vanilla, junior"|"1"|"cup"|"229"|"1 cup"|"86"|"1.76"|"0.97999999999999998"|"17.579999999999998"
"251"|"Baby Foods"|"0300"|"Babyfood, dessert, custard pudding, vanilla, strained"|"1"|"cup"|"229"|"1 cup"|"85"|"1.6000000000000001"|"2"|"16"
"252"|"Baby Foods"|"0300"|"Babyfood, dessert, dutch apple, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"79"|"0.20000000000000001"|"0.16"|"19.18"
"253"|"Baby Foods"|"0300"|"Babyfood, dessert, dutch apple, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"75"|"0.20000000000000001"|"0.40000000000000002"|"19.739999999999998"
"254"|"Baby Foods"|"0300"|"Babyfood, dessert, fruit dessert, without ascorbic acid, junior"|"1"|"tbsp"|"15"|"1 tbsp"|"63"|"0.29999999999999999"|"0"|"17.199999999999999"
"255"|"Baby Foods"|"0300"|"Babyfood, dessert, fruit dessert, without ascorbic acid, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"59"|"0.29999999999999999"|"0"|"16"
"256"|"Baby Foods"|"0300"|"Babyfood, dessert, fruit pudding, orange, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"80"|"1.1000000000000001"|"0.90000000000000002"|"17.699999999999999"
"257"|"Baby Foods"|"0300"|"Babyfood, dessert, fruit pudding, pineapple, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"81"|"1.3"|"0.29999999999999999"|"20.300000000000001"
"258"|"Baby Foods"|"0300"|"Babyfood, dessert, peach cobbler, junior"|"1"|"tbsp"|"15"|"1 tbsp"|"67"|"0.29999999999999999"|"0"|"18.300000000000001"
"259"|"Baby Foods"|"0300"|"Babyfood, dessert, peach cobbler, strained"|"1"|"tbsp"|"15"|"1 tbsp"|"65"|"0.29999999999999999"|"0"|"17.800000000000001"
"260"|"Baby Foods"|"0300"|"Babyfood, dessert, peach melba, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"60"|"0.29999999999999999"|"0"|"16.399999999999999"
"261"|"Baby Foods"|"0300"|"Babyfood, dessert, peach melba, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"60"|"0.20000000000000001"|"0"|"16.5"
"262"|"Baby Foods"|"0300"|"Babyfood, dessert, peach yogurt"|"1"|"tbsp"|"15"|"1 tbsp"|"76"|"0.90000000000000002"|"0.17999999999999999"|"17.600000000000001"
"263"|"Baby Foods"|"0300"|"Babyfood, dessert, tropical fruit, junior"|"1"|"oz"|"28.350000000000001"|"1 oz"|"60"|"0.20000000000000001"|"0"|"16.399999999999999"
"264"|"Baby Foods"|"0300"|"Babyfood, dinner, apples and chicken, strained"|"1"|"oz"|"28.350000000000001"|"1 oz"|"65"|"2.1600000000000001"|"1.3799999999999999"|"10.880000000000001"
"265"|"Baby Foods"|"0300"|"Babyfood, dinner, beef and rice, toddler"|"1"|"oz"|"28.350000000000001"|"1 oz"|"82"|"5"|"2.8999999999999999"|"8.8000000000000007"
"266"|"Baby Foods"|"0300"|"Babyfood, dinner, beef lasagna, toddler"|"1"|"oz"|"28.350000000000001"|"1 oz"|"77"|"4.2000000000000002"|"2.1000000000000001"|"10"
